지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
133,대전,2026-04-25 00:00,13.2,,,,1.3,,250,,49,,7.4,2.7,1010.9,,1019.1,,,9,,9,,,0,0,,,5000,,,12.9,,17.3,17.8,18.2,17.6
133,대전,2026-04-25 01:00,11.7,,,,1.3,,270,,55,,7.5,2.9,1011.3,,1019.5,,,9,,9,,,0,0,,,5000,,,12.1,,16.5,17.2,17.9,17.5
133,대전,2026-04-25 02:00,11,,,,.1,,0,,61,,8,3.7,1011.3,,1019.5,,,9,,9,,,0,0,,,5000,,,11.5,,15.9,16.8,17.6,17.4
133,대전,2026-04-25 03:00,10.2,,,,.9,,250,,65,,8.1,3.9,1011.8,,1020.1,,,9,,9,,,0,0,,,4987,,,10.8,,15.2,16.4,17.4,17.2
133,대전,2026-04-25 04:00,9.6,,,,.1,,0,,67,,8,3.7,1011.9,,1020.2,,,9,,9,,,0,0,,,4790,,,10.2,,14.7,16,17.1,17
133,대전,2026-04-25 05:00,8.8,,,,1.2,,340,,73,,8.2,4.2,1012.1,,1020.4,,,9,,9,,,0,0,,,4725,,,9.8,,14.2,15.6,16.9,16.9
133,대전,2026-04-25 06:00,8.4,,,,1.3,,90,,75,,8.2,4.2,1012.3,,1020.6,,0,,0,,,,0,0,,,4499,,,9.4,,13.7,15.3,16.6,16.7
133,대전,2026-04-25 07:00,9.7,,,,1.1,,340,,72,,8.6,4.8,1012.8,,1021.1,,.8,,.3,,,,0,0,,,4197,,,10.5,,13.7,15.1,16.4,16.6
133,대전,2026-04-25 08:00,13.5,,,,.2,,0,,59,,9.1,5.6,1012.7,,1020.9,,1,,1,,,,0,0,,,4293,,,13.1,,14.6,15.4,16.2,16.4
133,대전,2026-04-25 09:00,15.7,,,,1,,160,,47,,8.4,4.4,1012.7,,1020.8,,1,,1.79,,,,0,0,,,4345,,,16.3,,16.2,15.7,16,16.3
133,대전,2026-04-25 10:00,18.4,,,,1.4,,200,,36,,7.6,3,1012.7,,1020.7,,1,,2.49,,,,0,0,,,4777,,,20.7,,18.2,16.2,15.8,16.1
133,대전,2026-04-25 11:00,21.7,,,,1.4,,180,,27,,7,1.8,1012.4,,1020.3,,1,,3.07,,,,0,0,,,4799,,,26.5,,20.6,16.9,15.8,16
133,대전,2026-04-25 12:00,23.9,,,,1.7,,200,,19,,5.6,-1.1,1011.6,,1019.4,,1,,3.44,,,,0,0,,,5000,,,32.1,,22.9,17.8,16,16
133,대전,2026-04-25 13:00,25,,,,1.9,,160,,16,,5.1,-2.5,1010.5,,1018.3,,1,,3.58,,,,0,0,,,5000,,,35.9,,24.9,18.9,16.4,16.1
133,대전,2026-04-25 14:00,26.1,,,,.6,,20,,13,,4.4,-4.5,1009.5,,1017.3,,1,,3.46,,,,0,0,,,5000,,,37.4,,26.5,20,16.8,16.3
133,대전,2026-04-25 15:00,27.1,,,,1.8,,180,,11,,3.9,-5.9,1008.5,,1016.2,,1,,3.11,,,,0,0,,,5000,,,37.8,,27.5,20.9,17.4,16.6
133,대전,2026-04-25 16:00,27.3,,,,1.6,,320,,10,,3.6,-7,1007.7,,1015.4,,1,,2.54,,,,0,0,,,5000,,,33,,27.8,21.6,18.1,17
133,대전,2026-04-25 17:00,27.2,,,,2.2,,320,,9,,3.2,-8.4,1007.2,,1014.9,,1,,1.82,,,,0,0,,,5000,,,27.3,,27.5,22,18.6,17.3
133,대전,2026-04-25 18:00,25.5,,,,2.8,,340,,13,,4.2,-4.9,1007,,1014.8,,1,,.99,,,,0,0,,,5000,,,24.4,,26.5,22.1,19.1,17.7
133,대전,2026-04-25 19:00,21.3,,,,2.8,,360,,26,,6.5,.9,1007.5,,1015.4,,.6,,.28,,,,0,0,,,4493,,,21.2,,24.6,21.7,19.5,18.1
133,대전,2026-04-25 20:00,19.4,,,,2.6,,50,,19,,4.3,-4.8,1008.4,,1016.3,,0,,.01,,,,0,0,,,5000,,,18.7,,22.9,21.2,19.7,18.3
133,대전,2026-04-25 21:00,17.3,,,,1,,320,,22,,4.3,-4.6,1009.1,,1017.1,,,9,,9,,,0,0,,,5000,,,16.8,,21.5,20.5,19.7,18.4
133,대전,2026-04-25 22:00,15.8,,,,1.6,,340,,28,,5,-2.7,1009,,1017.1,,,9,,9,,,0,0,,,5000,,,15.7,,20.3,20,19.6,18.5
133,대전,2026-04-25 23:00,15.2,,,,.4,,0,,30,,5.2,-2.2,1008.6,,1016.7,,,9,,9,,,0,0,,,5000,,,14.7,,19.2,19.4,19.4,18.5
133,대전,2026-04-26 00:00,13.8,,,,.7,,320,,38,,6,-.2,1008.4,,1016.5,,,9,,9,,,0,0,,,5000,,,14,,18.4,18.8,19.1,18.4
133,대전,2026-04-26 01:00,12.7,,,,0,,0,,44,,6.4,.7,1007.8,,1016,,,9,,9,,,0,0,,,5000,,,13.2,,17.6,18.3,18.9,18.3
133,대전,2026-04-26 02:00,11.5,,,,2,,340,,50,,6.8,1.4,1007.6,,1015.8,,,9,,9,,,0,0,,,5000,,,12.5,,16.9,17.9,18.6,18.2
133,대전,2026-04-26 03:00,10.6,,,,.1,,0,,54,,6.9,1.6,1007.4,,1015.6,,,9,,9,,,0,0,,,5000,,,11.8,,16.2,17.4,18.3,18
133,대전,2026-04-26 04:00,10,,,,1.4,,290,,60,,7.3,2.5,1006.9,,1015.1,,,9,,9,,,0,0,,,5000,,,11.1,,15.6,16.9,18.1,17.9
133,대전,2026-04-26 05:00,9.3,,,,.4,,0,,62,,7.2,2.3,1006.7,,1014.9,,,9,,9,,,0,0,,,5000,,,10.6,,15.1,16.5,17.8,17.7
133,대전,2026-04-26 06:00,8.6,,,,2.5,,340,,67,,7.5,2.8,1006.7,,1015,,0,,0,,,,0,0,,,5000,,,10.2,,14.5,16.2,17.5,17.5
133,대전,2026-04-26 07:00,10.2,,,,0,,0,,67,,8.3,4.3,1007,,1015.2,,.7,,.29,,,,0,0,,,5000,,,11.4,,14.5,16,17.3,17.4
133,대전,2026-04-26 08:00,13.1,,,,.7,,360,,52,,7.8,3.4,1007.1,,1015.2,,1,,.99,,,,0,0,,,5000,,,13.9,,15.3,16.2,17.1,17.2
133,대전,2026-04-26 09:00,16.3,,,,1.1,,20,,42,,7.7,3.3,1007.2,,1015.2,,1,,1.76,,,,0,0,,,4864,,,17.2,,17.1,16.5,16.8,17
133,대전,2026-04-26 10:00,19,,,,1.7,,200,,35,,7.6,3.1,1006.9,,1014.8,,1,,2.46,,,,0,0,,,4527,,,22,,19,17,16.7,16.9
133,대전,2026-04-26 11:00,21.6,,,,1.4,,230,,26,,6.7,1.2,1006.4,,1014.3,,1,,3.03,,,,0,0,,,4976,,,28.1,,21.3,17.7,16.7,16.7
133,대전,2026-04-26 12:00,22.7,,,,1.8,,290,,24,,6.6,1,1005.5,,1013.3,,1,,3.37,,,,0,0,,,5000,,,32.7,,23.6,18.6,16.8,16.7
133,대전,2026-04-26 13:00,24.4,,,,2,,70,,21,,6.4,.6,1004.8,,1012.6,,1,,3.47,,,,0,0,,,4532,,,36,,25.5,19.6,17.2,16.8
133,대전,2026-04-26 14:00,24.9,,,,2.6,,320,,18,,5.7,-1,1004.1,,1011.8,,1,,3.34,,,,0,0,,,4990,,,37.8,,26.9,20.6,17.6,17
133,대전,2026-04-26 15:00,25.6,,,,2.2,,340,,18,,5.9,-.5,1003.1,,1010.8,,1,,3.04,,,,0,0,,,5000,,,37.8,,27.8,21.4,18.1,17.3
133,대전,2026-04-26 16:00,26.1,,,,1.8,,340,,18,,6.1,0,1002.3,,1010,,1,,2.45,,,,0,0,,,4909,,,33.3,,28.1,22.1,18.7,17.6
133,대전,2026-04-26 17:00,25.4,,,,2.7,,320,,17,,5.5,-1.4,1001.7,,1009.4,,1,,1.76,,,,0,0,,,2764,,,27.4,,27.7,22.4,19.3,18
133,대전,2026-04-26 18:00,23.4,,,,3.8,,360,,18,,5.2,-2.2,1001.8,,1009.6,,1,,1,,,,0,0,,,4169,,,24.2,,26.5,22.4,19.7,18.3
133,대전,2026-04-26 19:00,20.4,,,,3.3,,320,,23,,5.5,-1.4,1002.4,,1010.3,,.8,,.3,,,,0,0,,,5000,,,20.8,,24.7,22.1,20,18.6
133,대전,2026-04-26 20:00,18.2,,,,2.5,,320,,25,,5.2,-2.1,1003.5,,1011.4,,0,,0,,,,0,0,,,5000,,,18.3,,23,21.5,20.1,18.8
133,대전,2026-04-26 21:00,16.5,,,,1.9,,290,,29,,5.4,-1.6,1004.2,,1012.2,,,9,,9,,,0,0,,,5000,,,16.7,,21.6,20.8,20.1,18.9
133,대전,2026-04-26 22:00,16.1,,,,1.2,,50,,29,,5.3,-1.9,1004.5,,1012.5,,,9,,9,,,5,0,,,5000,,,15.7,,20.4,20.2,20,19
133,대전,2026-04-26 23:00,15.1,,,,1.2,,340,,33,,5.7,-1,1004.7,,1012.8,,,9,,9,,,6,0,,,5000,,,15,,19.5,19.7,19.8,18.9
133,대전,2026-04-27 00:00,14.5,,,,1.8,,340,,37,,6.1,0,1005.1,,1013.2,,,9,,9,,,9,0,Ci,,5000,,,14.9,,18.8,19.2,19.6,18.9
133,대전,2026-04-27 01:00,13.5,,,,1.9,,340,,40,,6.2,.1,1005.3,,1013.4,,,9,,9,,,8,8,,66,5000,,,14.1,,18.2,18.7,19.3,18.7
133,대전,2026-04-27 02:00,12.5,,,,1,,320,,46,,6.6,1.1,1005,,1013.1,,,9,,9,,,8,4,,69,5000,,,13.4,,17.5,18.3,19.1,18.6
133,대전,2026-04-27 03:00,11.9,,,,1.4,,270,,50,,6.9,1.7,1004.9,,1013.1,,,9,,9,,,6,0,Ci,,5000,,,12.9,,17,17.9,18.8,18.5
133,대전,2026-04-27 04:00,11.2,,,,1,,290,,54,,7.2,2.2,1004.7,,1012.9,,,9,,9,,,7,0,Ci,,5000,,,12.4,,16.5,17.5,18.5,18.3
133,대전,2026-04-27 05:00,10.3,,,,.7,,270,,58,,7.2,2.3,1004.5,,1012.7,,,9,,9,,,3,0,Ci,,5000,,,11.5,,15.9,17.1,18.3,18.2
133,대전,2026-04-27 06:00,9.6,,,,1.9,,320,,61,,7.3,2.4,1004.5,,1012.7,,0,,0,,,,6,0,Ci,,4995,,,11.3,,15.4,16.8,18,18
133,대전,2026-04-27 07:00,10.7,,,,.2,,0,,62,,8,3.7,1005.3,,1013.5,,.1,,.22,,,,6,5,ScAc,20,4843,,,12.7,,15.3,16.6,17.8,17.8
133,대전,2026-04-27 08:00,13.8,,,,.5,,160,,52,,8.1,4,1005.6,,1013.7,,.8,,.93,,,,7,4,AcCi,33,4805,,,16.1,,16.2,16.8,17.6,17.6
133,대전,2026-04-27 09:00,16.6,,,,1.2,,140,,43,,8.1,3.9,1005.1,,1013.1,,.5,,1.28,,,,2,0,Ci,,2452,,,19,,17.2,17.1,17.4,17.5
133,대전,2026-04-27 10:00,17.9,,,,1.1,,180,,33,,6.7,1.3,1004.6,,1012.6,,.4,,1.72,,,,7,7,Ac,33,4777,,,22.5,,18.7,17.5,17.3,17.4
133,대전,2026-04-27 11:00,20,,,,1,,90,,26,,6.1,-.1,1004.6,,1012.5,,.5,,2.17,,,,5,5,Ac,37,4990,,,26.7,,20.4,18,17.3,17.3
133,대전,2026-04-27 12:00,22.5,,,,.7,,160,,22,,6,-.3,1004.3,,1012.1,,1,,3.06,,,,6,0,Ci,,5000,,,32.3,,22.5,18.8,17.4,17.2
133,대전,2026-04-27 13:00,23.7,,,,2.3,,320,,25,,7.3,2.4,1003.7,,1011.5,,1,,3.02,,,,6,0,Ci,,4751,,,34.8,,24.5,19.7,17.6,17.3
133,대전,2026-04-27 14:00,24.4,,,,1.5,,250,,24,,7.3,2.5,1003.1,,1010.9,,1,,2.95,,,,8,0,Ci,,4153,,,35.9,,25.8,20.5,17.9,17.4
133,대전,2026-04-27 15:00,24.8,,,,2.1,,250,,23,,7.2,2.2,1002.4,,1010.1,,1,,2.5,,,,7,0,Ci,,4742,,,34.6,,26.5,21.2,18.4,17.6
133,대전,2026-04-27 16:00,22.4,,,,1.9,,290,,25,,6.7,1.3,1002.7,,1010.5,,.2,,1.12,,,,9,8,AcCi,31,4192,,,27.5,,26,21.5,18.9,17.9
133,대전,2026-04-27 17:00,21,,0,,.7,,50,,29,,7.2,2.2,1002,,1009.8,,0,,.24,,,,9,5,AcCi,30,5000,,01,23.5,,24.7,21.5,19.3,18.2
133,대전,2026-04-27 18:00,20.3,,,9,2,,320,,29,,6.9,1.6,1002.9,,1010.8,,0,,.45,,,,9,8,AcCi,33,5000,,,22.5,,23.9,21.3,19.6,18.5
133,대전,2026-04-27 19:00,19.6,,,9,2.5,,200,,26,,5.9,-.4,1002.6,,1010.5,,0,,.07,,,,9,9,,33,4982,,,20.4,,22.8,21,19.7,18.7
133,대전,2026-04-27 20:00,18.2,,,9,1.3,,180,,29,,6.1,-.1,1002.9,,1010.8,,0,,0,,,,9,9,,35,5000,,,19,,21.9,20.6,19.7,18.7
133,대전,2026-04-27 21:00,17.6,,,9,1.1,,270,,23,,4.6,-3.8,1004.3,,1012.3,,,9,,9,,,9,8,AcCi,31,5000,,,18.3,,21.1,20.3,19.7,18.8
133,대전,2026-04-27 22:00,16.8,,,9,1.4,,230,,24,,4.6,-3.9,1004.6,,1012.6,,,9,,9,,,9,8,,32,5000,,,17.3,,20.5,19.9,19.6,18.8
133,대전,2026-04-27 23:00,16.2,,,9,3.5,,200,,29,,5.4,-1.8,1003.6,,1011.6,,,9,,9,,,8,2,,19,4898,,,16.9,,19.8,19.6,19.4,18.8
133,대전,2026-04-28 00:00,15.6,,,9,1.6,,230,,30,,5.3,-1.9,1003.2,,1011.2,,,9,,9,,,7,7,Sc,19,4981,,,16.6,,19.3,19.2,19.3,18.7
133,대전,2026-04-28 01:00,15.5,,,,1.9,,200,,32,,5.6,-1.1,1003.1,,1011.1,,,9,,9,,,10,8,,18,4925,,,16.4,,18.9,18.9,19.1,18.7
133,대전,2026-04-28 02:00,15.8,,,,3.2,,200,,37,,6.6,1.1,1002.8,,1010.8,,,9,,9,,,9,9,,11,3276,,,16.4,,18.5,18.7,19,18.6
133,대전,2026-04-28 03:00,15,,,,3,,230,,55,,9.3,6,1002.9,,1010.9,,,9,,9,,,10,8,ScAs,8,1816,,,16.3,,18.2,18.4,18.8,18.4
133,대전,2026-04-28 04:00,14.3,,,,2.7,,200,,70,,11.3,8.8,1003.1,,1011.2,,,9,,9,,,10,9,ScAs,7,1521,,,16.1,,18.1,18.2,18.6,18.3
133,대전,2026-04-28 05:00,13.9,,,,1.3,,230,,76,,12,9.7,1003.2,,1011.3,,,9,,9,,,9,6,ScCi,8,1143,,,15.3,,17.8,18,18.5,18.2
133,대전,2026-04-28 06:00,12.5,,,,3.4,,320,,72,,10.4,7.5,1003.9,,1012,,0,,0,,,,9,5,ScCi,6,1184,,,14.5,,17.5,17.8,18.3,18.1
133,대전,2026-04-28 07:00,12.2,,,,2.8,,200,,74,,10.4,7.6,1004.4,,1012.5,,0,,.25,,,,8,0,Ci,,1273,,,14.9,,17.2,17.6,18.2,18
133,대전,2026-04-28 08:00,13.1,,,,1.6,,200,,69,,10.4,7.5,1005,,1013.1,,.5,,.74,,,,8,1,ScCi,18,2236,,,16,,17.4,17.6,18.1,18
133,대전,2026-04-28 09:00,13.9,,,,2,,230,,62,,9.8,6.7,1005.4,,1013.5,,1,,1.43,,,,9,2,ScCi,18,3753,,,19.9,,18,17.7,17.9,17.8
133,대전,2026-04-28 10:00,15,,,,3.2,,200,,56,,9.5,6.2,1005.8,,1013.9,,.9,,1.89,,,,9,3,ScCs,11,4754,,,23.2,,19.1,18,17.8,17.7
133,대전,2026-04-28 11:00,16.2,,,,2.4,,250,,46,,8.4,4.5,1006.1,,1014.1,,1,,2.43,,,,8,1,ScCs,12,4990,,,26.6,,20.6,18.4,17.8,17.7
133,대전,2026-04-28 12:00,17.9,,,,2.7,,290,,37,,7.5,2.9,1005.9,,1013.9,,1,,3.21,,,,5,1,ScCs,12,5000,,,32.5,,22.4,19.1,17.9,17.7
133,대전,2026-04-28 13:00,19.1,,,,3.2,,270,,34,,7.5,2.8,1005.6,,1013.5,,1,,3.55,,,,4,2,CuCi,12,4525,,,36,,24.4,19.8,18.1,17.7
133,대전,2026-04-28 14:00,19.4,,,,3.9,,320,,34,,7.6,3.1,1005.7,,1013.6,,1,,3.44,,,,6,4,ScCi,17,4903,,,36.3,,25.9,20.7,18.4,17.8
133,대전,2026-04-28 15:00,19.3,,,,3.2,,320,,39,,8.7,4.9,1005.8,,1013.7,,1,,2.66,,,,8,3,ScCi,18,5000,,,33.9,,26.3,21.3,18.8,18
133,대전,2026-04-28 16:00,18.8,,,,4.5,,320,,35,,7.5,2.9,1005.5,,1013.4,,.9,,2.14,,,,6,2,ScCi,18,5000,,,29.7,,26.2,21.7,19.3,18.3
133,대전,2026-04-28 17:00,17.8,,,,3.4,,290,,36,,7.3,2.5,1006,,1014,,.9,,1.35,,,,7,2,ScCc,14,5000,,,24.5,,25.5,21.7,19.6,18.5
133,대전,2026-04-28 18:00,16.1,,,,5.5,,320,,34,,6.2,.2,1006.7,,1014.7,,.7,,.76,,,,8,1,ScCc,12,5000,,,21.7,,24.3,21.6,19.9,18.7
133,대전,2026-04-28 19:00,14.6,,,,3.5,,320,,38,,6.3,.4,1007.8,,1015.9,,.2,,.25,,,,8,8,,67,5000,,,18.6,,22.9,21.1,20.1,18.9
133,대전,2026-04-28 20:00,13.1,,,,1.9,,340,,45,,6.8,1.4,1009,,1017.1,,0,,0,,,,8,8,,72,5000,,,16.6,,21.6,20.6,20.1,19
133,대전,2026-04-28 21:00,12.6,,,,1.7,,290,,47,,6.8,1.5,1009.9,,1018.1,,,9,,9,,,2,0,Ci,,5000,,,14.9,,20.4,20.1,20,19.1
133,대전,2026-04-28 22:00,11.7,,,,2.1,,290,,50,,6.9,1.6,1010.3,,1018.5,,,9,,9,,,6,4,,,5000,,,13.9,,19.4,19.6,19.9,19.1
133,대전,2026-04-28 23:00,10.9,,,,2.2,,230,,59,,7.6,3.1,1010.3,,1018.5,,,9,,9,,,8,1,,14,3991,,,13.3,,18.6,19.1,19.6,19
133,대전,2026-04-29 00:00,10.4,,,,1.6,,200,,62,,7.8,3.4,1010.3,,1018.5,,,9,,9,,,9,0,Ci,,3679,,,13.2,,17.8,18.6,19.4,18.9
133,대전,2026-04-29 01:00,10.3,,,,1.5,,230,,64,,8,3.7,1010.4,,1018.6,,,9,,9,,,10,10,,64,3520,,,13.3,,17.3,18.2,19.1,18.8
133,대전,2026-04-29 02:00,10.1,,,,1.4,,230,,65,,8,3.8,1010.4,,1018.7,,,9,,9,,,10,10,,66,3265,,,13.2,,17,17.9,18.9,18.6
133,대전,2026-04-29 03:00,9.8,,,,1.7,,230,,67,,8.1,3.9,1010,,1018.3,,,9,,9,,,7,0,Ci,,3313,,,12.7,,16.6,17.6,18.7,18.5
133,대전,2026-04-29 04:00,9.4,,,,1.2,,230,,71,,8.3,4.3,1010.3,,1018.6,,,9,,9,,,6,0,Ci,,3036,,,11.7,,16.1,17.3,18.5,18.4
133,대전,2026-04-29 05:00,8.3,,,,1.1,,320,,78,,8.5,4.6,1010.4,,1018.7,,,9,,9,,,8,0,Ci,,3439,,,10.9,,15.6,16.9,18.2,18.2
133,대전,2026-04-29 06:00,8.1,,,,.8,,270,,81,,8.7,5,1010.9,,1019.2,,0,,0,,,,8,0,Ci,,2900,,,10.9,,15.1,16.6,18,18.1
133,대전,2026-04-29 07:00,9.2,,,,.5,,320,,76,,8.8,5.1,1011.4,,1019.7,,0,,.23,,,,7,0,Ci,,2598,,,12,,15,16.4,17.8,17.9
133,대전,2026-04-29 08:00,11.3,,,,1.9,,180,,64,,8.5,4.7,1011.7,,1019.9,,.8,,.96,,,,4,0,Ci,,2487,,,14.3,,15.9,16.7,17.6,17.7
133,대전,2026-04-29 09:00,14.6,,,,1.3,,230,,56,,9.3,5.9,1011.9,,1020,,1,,1.86,,,,4,2,CuCi,12,3271,,,18.1,,17.3,16.9,17.4,17.6
133,대전,2026-04-29 10:00,15.5,,,,1.6,,140,,52,,9.1,5.6,1012,,1020.1,,.8,,1.86,,,,6,4,CuCi,10,3692,,,22.7,,18.5,17.2,17.3,17.5
133,대전,2026-04-29 11:00,16.4,,,,.9,,140,,44,,8.1,4,1011.8,,1019.9,,1,,2.91,,,,5,1,CuAsCi,10,4353,,,28.5,,20.5,17.9,17.3,17.4
133,대전,2026-04-29 12:00,16.9,,,,2.1,,320,,42,,8,3.8,1011.3,,1019.3,,.4,,2.13,,,,9,3,ScCi,12,5000,,,26.8,,21.7,18.5,17.4,17.4
133,대전,2026-04-29 13:00,17.4,,,,2,,360,,42,,8.3,4.3,1010.9,,1018.9,,.2,,1.9,,,,10,2,ScCs,12,4898,,,27.4,,22.4,19,17.7,17.5
133,대전,2026-04-29 14:00,17.8,,,,1.2,,50,,40,,8.1,4,1010.3,,1018.3,,.4,,2.08,,,,10,1,ScCs,12,4764,,,28.3,,23.1,19.4,17.9,17.6
133,대전,2026-04-29 15:00,18.8,,,,1.3,,160,,37,,8,3.7,1009.4,,1017.4,,0,,1.73,,,,10,1,ScCs,17,4968,,,28.2,,23.5,19.9,18.2,17.8
133,대전,2026-04-29 16:00,18.7,,,,2.1,,320,,35,,7.5,2.9,1009,,1017,,.1,,1.47,,,,10,2,ScCs,18,5000,,,26.5,,23.6,20.2,18.5,17.9
133,대전,2026-04-29 17:00,18.6,,,,.7,,270,,34,,7.3,2.4,1008.8,,1016.8,,0,,1.09,,,,10,1,ScCs,13,5000,,,24.8,,23.4,20.4,18.8,18.1
133,대전,2026-04-29 18:00,18,,,,.9,,50,,36,,7.4,2.6,1008.8,,1016.8,,0,,.61,,,,10,1,ScCs,12,5000,,,21.8,,22.8,20.4,19,18.3
133,대전,2026-04-29 19:00,16.7,,,,.2,,0,,40,,7.6,3,1009,,1017,,0,,.18,,,,9,1,,70,5000,,,18.8,,21.8,20.2,19.1,18.4
133,대전,2026-04-29 20:00,16,,,,1.7,,200,,48,,8.7,4.9,1009.5,,1017.6,,0,,0,,,,9,8,,71,4985,,,17.1,,20.8,19.8,19.2,18.5
133,대전,2026-04-29 21:00,14.6,,,,1.5,,320,,51,,8.4,4.5,1010.3,,1018.4,,,9,,9,,,9,0,Ci,,4524,,,15.8,,19.8,19.4,19.2,18.5
133,대전,2026-04-29 22:00,14.1,,,,1,,20,,46,,7.4,2.6,1010.5,,1018.6,,,9,,9,,,9,8,,69,4088,,,15,,19,19,19.1,18.6
133,대전,2026-04-29 23:00,13.5,,,,.8,,320,,51,,7.8,3.5,1010.6,,1018.7,,,9,,9,,,9,9,,69,4508,,,14.4,,18.4,18.6,18.9,18.5
133,대전,2026-04-30 00:00,13,,,,.9,,320,,54,,8,3.8,1010.7,,1018.9,,,9,,9,,,9,0,,,4531,,,14.2,,17.8,18.3,18.8,18.5
133,대전,2026-04-30 01:00,12.3,,,,.4,,0,,54,,7.7,3.2,1010.5,,1018.7,,,9,,9,,,10,9,,60,4496,,,13.7,,17.3,17.9,18.6,18.4
133,대전,2026-04-30 02:00,11.8,,,,1.1,,340,,61,,8.4,4.5,1010.2,,1018.4,,,9,,9,,,10,9,,61,4520,,,13.5,,16.9,17.6,18.4,18.3
133,대전,2026-04-30 03:00,11.3,,,,1.3,,340,,62,,8.2,4.2,1009.9,,1018.1,,,9,,9,,,6,0,Ci,,4587,,,13.1,,16.6,17.4,18.2,18.2
133,대전,2026-04-30 04:00,10.6,,,,.1,,0,,67,,8.5,4.7,1009.7,,1017.9,,,9,,9,,,6,0,Ci,,4660,,,12.5,,16.1,17,18,18
133,대전,2026-04-30 05:00,9.9,,,,1.5,,340,,69,,8.4,4.4,1009.4,,1017.7,,,9,,9,,,6,0,Ci,,4382,,,12.1,,15.8,16.8,17.9,17.9
133,대전,2026-04-30 06:00,9.2,,,,1.1,,320,,72,,8.4,4.4,1009.2,,1017.5,,0,,0,,,,6,0,Ci,,4056,,,11.4,,15.4,16.5,17.7,17.8
133,대전,2026-04-30 07:00,10.1,,,,1.7,,340,,71,,8.7,5,1009.2,,1017.4,,.3,,.24,,,,2,2,Ac,35,3757,,,12,,15.2,16.4,17.5,17.6
133,대전,2026-04-30 08:00,13.2,,,,.9,,180,,62,,9.3,6,1009.4,,1017.5,,.9,,.99,,,,1,1,Ac,35,3359,,,14.8,,16,16.6,17.3,17.5
133,대전,2026-04-30 09:00,16.5,,,,1.1,,160,,48,,9,5.4,1009,,1017,,1,,1.82,,,,3,0,Cc,,3487,,,19.1,,17.4,16.9,17.2,17.4
133,대전,2026-04-30 10:00,18.6,,,,.5,,70,,39,,8.3,4.3,1008.3,,1016.3,,1,,2.45,,,,5,5,Ac,48,3806,,,24.3,,19.4,17.4,17.1,17.3
133,대전,2026-04-30 11:00,20.2,,,,2.6,,360,,31,,7.3,2.5,1007.6,,1015.5,,1,,3.04,,,,4,4,Ac,45,4152,,,29.5,,21.6,18.1,17.1,17.2
133,대전,2026-04-30 12:00,21,,,,2.1,,90,,28,,6.9,1.7,1006.8,,1014.7,,1,,3.28,,,,5,1,CuAcCc,12,5000,,,34.2,,23.5,19,17.3,17.2
133,대전,2026-04-30 13:00,21.1,,,,2.6,,90,,29,,7.2,2.3,1006,,1013.9,,.8,,3.3,,,,8,5,ScAcCi,20,4509,,,33.4,,25.4,20,17.6,17.4
133,대전,2026-04-30 14:00,22.1,,,,1.3,,70,,29,,7.7,3.2,1005.1,,1012.9,,.2,,2.17,,,,8,4,ScAc,20,5000,,,33.4,,26.1,20.7,18,17.5
133,대전,2026-04-30 15:00,21.4,,,,1.6,,20,,29,,7.4,2.6,1004,,1011.9,,0,,1.42,,,,9,6,ScAs,13,5000,,,29.3,,25.9,21.1,18.5,17.8
133,대전,2026-04-30 16:00,20.8,,,,.1,,0,,35,,8.5,4.7,1003.4,,1011.3,,0,,.6,,,,10,8,ScAs,14,5000,,,25.3,,25.1,21.2,19,18.1
133,대전,2026-04-30 17:00,20.3,,,,0,,0,,37,,8.8,5.1,1002.8,,1010.7,,0,,.37,,,,10,6,ScAs,14,5000,,,23.4,,24.2,21.1,19.3,18.4
133,대전,2026-04-30 18:00,19.1,,,,2.5,,320,,36,,7.9,3.6,1002.7,,1010.6,,0,,.19,,,,10,5,ScAs,14,3408,,,21.4,,23.2,20.9,19.5,18.6
133,대전,2026-04-30 19:00,18.5,,,,1.6,,320,,39,,8.2,4.2,1002.7,,1010.6,,0,,.1,,,,9,8,,22,3803,,,20,,22.3,20.7,19.6,18.8
133,대전,2026-04-30 20:00,17.2,,,,2.7,,50,,34,,6.6,1.1,1003.1,,1011.1,,0,,0,,,,10,6,,21,4734,,,18.4,,21.4,20.3,19.6,18.9
133,대전,2026-04-30 21:00,16.3,,,,1.7,,50,,32,,5.9,-.4,1003.7,,1011.7,,,9,,9,,,9,8,ScCi,19,5000,,,17.5,,20.7,19.9,19.6,18.9
133,대전,2026-04-30 22:00,15.6,,,,.7,,360,,36,,6.3,.5,1003.8,,1011.8,,,9,,9,,,10,8,,23,5000,,,17.1,,20,19.6,19.5,18.9
